Account_Length,Vmail_Message,Day_Mins,Eve_Mins,Night_Mins,Intl_Mins,CustServ_Calls,Day_Calls,Day_Charge,Eve_Calls,Eve_Charge,Night_Calls,Night_Charge,Intl_Calls,Intl_Charge,mins_use,customer_value,charge_rate,Intl_Plan,Vmail_Plan,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
0.3553719008264463,0.5490196078431373,0.4315849486887116,0.4190266703326918,0.6102743410435718,0.0,0.1111111111111111,0.5757575757575758,0.43158953722334,0.5705882352941176,0.4189582659333549,0.5352112676056338,0.6102809324566647,0.0,0.0,0.4631876350340701,0.3688882818901939,0.3360010350073115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3057851239669422,0.4705882352941176,0.6428164196123147,0.5004124278251306,0.6662183969876277,0.47,0.3333333333333333,0.7212121212121212,0.6428571428571429,0.6352941176470588,0.5004852798447105,0.5140845070422535,0.6664674237895994,0.1,0.4703703703703703,0.6701013794249626,0.6229172357279433,0.5018610361280782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2892561983471075,0.0,0.564139110604333,0.4990376684080286,0.6944593867670791,0.335,0.3333333333333333,0.6545454545454545,0.5640509725016768,0.6411764705882352,0.4991912002588159,0.16197183098591553,0.6945606694560671,0.25,0.3351851851851852,0.6408509223865713,0.5546298825457525,0.4274735935070546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21487603305785125,0.5294117647058824,0.07383124287343215,0.5677756392631289,0.5511027434104357,0.325,0.1111111111111111,0.7212121212121212,0.07377598926894703,0.5647058823529412,0.5677774183112262,0.2183098591549296,0.5511057979677226,0.35000000000000003,0.3259259259259259,0.3079607777962439,0.15077847582627696,0.08589445977468801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4834710743801653,0.0,0.3802736602052452,0.3326917789386857,0.6226465841850457,0.29500000000000004,0.1111111111111111,0.6848484848484848,0.38028169014084506,0.5411764705882353,0.3329019734713685,0.676056338028169,0.6228332337118948,0.2,0.29444444444444445,0.3887319262090743,0.31535099699535657,0.3395732131950975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5950413223140496,0.4705882352941176,0.4204675028506272,0.4830904591696453,0.6156535771920387,0.78,0.2222222222222222,0.5454545454545454,0.420523138832998,0.6352941176470588,0.4830152054351343,0.4859154929577465,0.6156604901374776,0.15000000000000002,0.7796296296296296,0.4987535316602957,0.44564326686697614,0.4338742408848297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5826446280991736,0.5882352941176471,0.4389965792474345,0.4558702227110256,0.6637977407208177,0.54,0.1111111111111111,0.4545454545454545,0.4389671361502348,0.5705882352941176,0.4558395341313491,0.35211267605633795,0.6640765092647938,0.25,0.5407407407407407,0.5228519195612431,0.4426386233269599,0.3919592690820977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6074380165289256,0.0,0.5786773090079818,0.4149023920813858,0.5979020979020979,0.73,0.1111111111111111,0.5575757575757576,0.5786384976525821,0.7352941176470588,0.4150760271756713,0.6901408450704225,0.5983263598326359,0.45,0.7296296296296296,0.5388067143094564,0.5381043430756625,0.5469524570168873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4462809917355372,0.0,0.5005701254275939,0.6543854825405554,0.47122108660570206,0.51,0.1111111111111111,0.4848484848484849,0.5005030181086519,0.5529411764705883,0.6544807505661598,0.4929577464788733,0.4716078900179318,0.30000000000000004,0.5092592592592592,0.5597473824164867,0.5303195848128925,0.5000789265596828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3016528925619835,0.0,0.5809578107183581,0.5639263128952433,0.3542227003765465,0.45,0.1111111111111111,0.4666666666666667,0.5809859154929577,0.6529411764705882,0.5638951795535425,0.5352112676056338,0.35445307830245065,0.1,0.45,0.4796410171181652,0.5264954930346899,0.6241284754453609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7520661157024794,0.6078431372549019,0.4880273660205245,0.5323068463018972,0.4661108122646584,0.51,0.1111111111111111,0.6303030303030303,0.4879275653923542,0.4352941176470588,0.5325137495956002,0.3661971830985915,0.4662283323371189,0.2,0.5092592592592592,0.4754861226524845,0.467358645178913,0.5138433388505439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5991735537190083,0.3725490196078432,0.5034207525655644,0.4473467143249931,0.5172135556750942,0.73,0.1111111111111111,0.5333333333333333,0.5033534540576794,0.3882352941176471,0.4474280168230346,0.4577464788732394,0.5176329946204423,0.30000000000000004,0.7296296296296296,0.4646833970417151,0.4720021851953018,0.541392949347284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.371900826446281,0.0,0.3814139110604333,0.4366235908715975,0.4475524475524476,0.525,0.1111111111111111,0.3696969696969697,0.3814553990610329,0.5647058823529412,0.4367518602394047,0.4154929577464789,0.4476987447698745,0.1,0.5259259259259259,0.3440252617583514,0.3372029500136576,0.4671342921191115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4380165289256199,0.0,0.29475484606613456,0.5204839153148201,0.5486820871436257,0.7200000000000001,0.1111111111111111,0.5696969696969697,0.2947686116700201,0.7352941176470588,0.5205435134260757,0.647887323943662,0.548714883442917,0.15000000000000002,0.7203703703703703,0.4066810703008145,0.3393881453154876,0.3625725718418713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4917355371900826,0.0,0.4293044469783353,0.3271927412702777,0.5640129101667564,0.3200000000000001,0.1111111111111111,0.5151515151515151,0.4292421193829645,0.7529411764705882,0.3274021352313167,0.6338028169014085,0.5642558278541542,0.1,0.3203703703703704,0.3777630048196776,0.3414367659109533,0.4156786554752536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3553719008264463,0.0,0.3825541619156214,0.4536706076436624,0.4031737493275954,0.535,0.0,0.4848484848484849,0.3824614352783367,0.4176470588235294,0.4538984147525073,0.4859154929577465,0.4034668260609683,0.25,0.5351851851851852,0.3275718796742562,0.3358372029500136,0.4954863589072778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3429752066115703,0.6862745098039216,0.5915051311288484,0.5526532856750068,0.3800430338891877,0.375,0.4444444444444444,0.8363636363636363,0.591549295774648,0.6823529411764706,0.552895503073439,0.5211267605633803,0.3801554094441124,0.8,0.3759259259259259,0.4949310287518697,0.5308658836383502,0.6059368154952947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3801652892561984,0.6274509803921569,0.6234321550741163,0.3161946659334616,0.4558902635825712,0.47,0.2222222222222222,0.7090909090909091,0.6234071093226023,0.3588235294117647,0.3164024587512132,0.3661971830985915,0.4560669456066946,0.25,0.4703703703703703,0.4174837959115837,0.4812892652280797,0.6463967810951683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6487603305785125,0.0,0.6351197263397949,0.5581523233434149,0.5040344271113502,0.34500000000000003,0.2222222222222222,0.6121212121212121,0.6351441985244803,0.7529411764705882,0.5583953413134909,0.5140845070422535,0.5044829647340108,0.1,0.34444444444444444,0.6002991524015289,0.5947828462168807,0.5542037698031377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3223140495867769,0.3333333333333333,0.6747434435575826,0.7244982128127577,0.6358257127487897,0.6000000000000001,0.1111111111111111,0.5757575757575758,0.6747149564050974,0.32941176470588235,0.7246845681009382,0.5211267605633803,0.6359832635983264,0.2,0.6,0.8053847432275218,0.7461076208686148,0.5178449829721243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3884297520661157,0.0,0.44640820980615736,0.680780863348914,0.454814416352878,0.6150000000000001,0.3333333333333333,0.5333333333333333,0.4463447350771295,0.4411764705882353,0.6810093820769978,0.5774647887323944,0.4548714883442917,0.25,0.6148148148148147,0.5339870367292671,0.5013657470636439,0.4858626089667642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578512396694215,0.0,0.3617445838084379,0.4949133901567226,0.31629908552985475,0.4,0.1111111111111111,0.5939393939393941,0.3616700201207244,0.3647058823529412,0.4949854416046587,0.6690140845070423,0.3167961745367603,0.1,0.4,0.2866877181319594,0.3064736410816718,0.506565396602799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.0,0.4860319270239453,0.4775914215012372,0.6062399139322217,0.5650000000000001,0.1111111111111111,0.5696969696969697,0.4860831656606305,0.6411764705882352,0.4775153671950825,0.2957746478873239,0.606694560669456,0.1,0.5648148148148148,0.5278377929200597,0.4788309205135209,0.4529176808460664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2851239669421488,0.0,0.4355758266818701,0.504811657959857,0.34588488434642284,0.525,0.1111111111111111,0.8787878787878788,0.43561368209255535,0.6,0.5050145583953413,0.2957746478873239,0.3460848774656306,0.1,0.5259259259259259,0.35399700847598464,0.3869161431302924,0.5623715334832975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39669421487603307,0.29411764705882354,0.3352337514253136,0.5397305471542481,0.3609467455621302,0.3200000000000001,0.1111111111111111,0.5878787878787879,0.33517773306505705,0.7411764705882353,0.5399547072144938,0.5633802816901409,0.3610280932456665,0.15000000000000002,0.3203703703703704,0.325909921887984,0.3081125375580442,0.4330284523273085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2644628099173554,0.0,0.3013112884834664,0.3898817706901293,0.4230769230769231,0.33,0.2222222222222222,0.5757575757575758,0.301307847082495,0.5882352941176471,0.3898414752507279,0.5070422535211268,0.4231918708906156,0.6000000000000001,0.3296296296296296,0.25394714974239657,0.2320404261130839,0.3834552612582325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7272727272727273,0.5294117647058824,0.6562143671607754,0.5391806433874072,0.5169445938676709,0.52,0.1111111111111111,0.6424242424242425,0.6561032863849766,0.4588235294117647,0.5393076674215465,0.528169014084507,0.5170352659892409,0.1,0.5203703703703704,0.6091075286687717,0.6196394427751981,0.5843121121434709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4380165289256199,0.0,0.6567844925883695,0.7077261479241133,0.22619688004303384,0.425,0.1111111111111111,0.3939393939393939,0.6567739771965124,0.4705882352941176,0.7078615334843092,0.3873239436619719,0.2265391512253437,0.15000000000000002,0.4259259259259259,0.5316602958284857,0.6180005462988254,0.7083955691072843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11570247933884298,0.0,0.5610034207525656,0.4619191641462744,0.2942442173211404,0.635,0.2222222222222222,0.4909090909090909,0.5610328638497654,0.6470588235294118,0.4619864121643481,0.4577464788732394,0.2946802151823072,0.35000000000000003,0.6351851851851852,0.3692870201096891,0.4672220704725486,0.7131005207066652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4297520661157025,0.0,0.7023945267958951,0.7044267253230684,0.3921463152232383,0.19,0.0,0.5030303030303029,0.7023809523809524,0.5941176470588235,0.704626334519573,0.8309859154929576,0.3927077106993425,0.2,0.19074074074074074,0.6588000664783116,0.6744059000273148,0.6031120311118072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18181818181818185,0.0,0.27394526795895097,0.6785812482815508,0.5554061323292092,0.485,0.1111111111111111,0.6242424242424243,0.2739771965124078,0.7882352941176469,0.6787447428016823,0.4154929577464789,0.5558876270173341,0.2,0.4851851851851852,0.4942662456373606,0.3735318219065828,0.30013684926408923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5619834710743802,0.0,0.6154503990877993,0.3997800384932637,0.4402904787520172,0.605,0.1111111111111111,0.4606060606060606,0.6153588195841718,0.6941176470588235,0.3998705920414105,0.676056338028169,0.4405260011954573,0.2,0.6055555555555555,0.4537144756523186,0.5163889647637259,0.6508771063381458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4173553719008265,0.0,0.7728050171037629,0.4729172394830905,0.39268423883808495,0.515,0.1111111111111111,0.4848484848484849,0.7728034875922201,0.7823529411764706,0.4729860886444516,0.5070422535211268,0.3927077106993425,0.25,0.5148148148148147,0.5602459697523683,0.657880360557225,0.7320524186524597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6652892561983471,0.0,0.3281071835803877,0.5411053065713499,0.5088757396449705,0.5700000000000001,0.2222222222222222,0.5393939393939394,0.3281354795439303,0.6529411764705882,0.5412487868003882,0.4577464788732394,0.5092647937836222,0.15000000000000002,0.5703703703703703,0.413993684560412,0.35523081125375583,0.3845610431744253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2727272727272728,0.0,0.31100342075256554,0.3912565301072313,0.1828940290478752,0.545,0.2222222222222222,0.8121212121212121,0.3110328638497653,0.4470588235294117,0.3914590747330961,0.3732394366197183,0.18290496114763893,0.25,0.5444444444444444,0.1120159547947483,0.20158426659382686,0.6388653177669745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39669421487603307,0.0,0.40963511972633976,0.7506186417376959,0.4171597633136095,0.545,0.0,0.7090909090909091,0.4096244131455399,0.4823529411764706,0.7508896797153025,0.3380281690140845,0.4172145845786013,0.15000000000000002,0.5444444444444444,0.5314941000498588,0.4871619776017481,0.4630407479632952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.15289256198347104,0.0,0.3740022805017104,0.447896618091834,0.3652501344809037,0.41,0.2222222222222222,0.5939393939393941,0.37391012743125424,0.5705882352941176,0.4480750566159819,0.5140845070422535,0.3652121936640765,0.30000000000000004,0.4092592592592592,0.2956622901778295,0.308385686970773,0.49285282526413204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4628099173553719,0.4509803921568628,0.4247434435575827,0.6483365411053066,0.4803657880580958,0.475,0.4444444444444444,0.6303030303030303,0.4247149564050973,0.3941176470588235,0.6483338725331608,0.30281690140845074,0.4805738194859534,0.25,0.4759259259259258,0.5175336546451721,0.4655831739961758,0.44346361926917743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1900826446280992,0.5490196078431373,0.4928734321550741,0.3783337915864724,0.4857450242065627,0.415,0.1111111111111111,0.6606060606060606,0.4927900737759893,0.5529411764705883,0.3785182788741507,0.5352112676056338,0.4859533771667662,0.30000000000000004,0.4148148148148149,0.39737410669768974,0.4038514067194757,0.5178602880660041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2644628099173554,0.5686274509803921,0.6143101482326112,0.4451470992576299,0.28267885960193656,0.4400000000000001,0.2222222222222222,0.7818181818181819,0.6143527833668679,0.4529411764705882,0.4451633775477192,0.4084507042253521,0.2827256425582785,0.25,0.4407407407407407,0.3830812697357487,0.4864791040699263,0.7268735856388299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3677685950413223,0.0,0.6322690992018245,0.5603519384107781,0.5180204410973642,0.42,0.1111111111111111,0.5878787878787879,0.6322937625754528,0.7882352941176469,0.5603364606923326,0.8521126760563381,0.5182307232516438,0.2,0.4203703703703704,0.6086089413328903,0.602021305654193,0.5543866190038131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2809917355371901,0.0,0.4381413911060433,0.5334066538355787,0.6264120494889727,0.7050000000000001,0.1111111111111111,0.6606060606060606,0.4381287726358149,0.6176470588235294,0.533484309285021,0.5704225352112676,0.6264196054991034,0.30000000000000004,0.7055555555555555,0.5461193285690542,0.4782846216880634,0.4247168924333642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4338842975206612,0.0,0.4549600912200684,0.7610668133076712,0.5387305002689619,0.4400000000000001,0.0,0.5696969696969697,0.4548960429242119,0.6941176470588235,0.7612423164024588,0.22535211267605634,0.539151225343694,0.15000000000000002,0.4407407407407407,0.6393551603789263,0.5486205954657197,0.4193016152045863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3677685950413223,0.5294117647058824,0.4466932725199544,0.6502612042892494,0.26896180742334586,0.63,0.2222222222222222,0.3090909090909091,0.4466800804828974,0.6941176470588235,0.6502749919120027,0.5492957746478874,0.26897788404064554,0.30000000000000004,0.6296296296296295,0.4008642180488615,0.4472821633433489,0.6054789500651363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2851239669421488,0.0,0.5949258836944128,0.7574924388232059,0.42845615922539004,0.4,0.2222222222222222,0.5878787878787879,0.5949027498323273,0.4882352941176471,0.7576835975412488,0.6267605633802816,0.4285714285714286,0.15000000000000002,0.4,0.6506564733255775,0.632887189292543,0.5456172412916538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4504132231404959,0.0,0.4546750285062714,0.5562276601594721,0.6261430876815492,0.835,0.2222222222222222,0.8787878787878788,0.4547283702213279,0.5941176470588235,0.5564542219346489,0.4436619718309859,0.6264196054991034,0.1,0.8351851851851851,0.5693867375768655,0.5110625512155149,0.4508038159514225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4628099173553719,0.0,0.6143101482326112,0.601319769040418,0.494620763851533,0.33,0.4444444444444444,0.7818181818181819,0.6143527833668679,0.6882352941176471,0.6014234875444839,0.4084507042253521,0.4949193066347878,0.45,0.3296296296296296,0.6084427455542629,0.592734225621415,0.5384575949817718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48760330578512395,0.0,0.3942417331813,0.4687929612317844,0.6473910704679935,0.675,0.3333333333333333,0.5393939393939394,0.3941985244802147,0.4588235294117647,0.4687803299902944,0.4577464788732394,0.6479378362223551,0.30000000000000004,0.6759259259259258,0.4944324414159881,0.4179186014750069,0.3864837864813211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3842975206611571,0.0,0.7200684150513113,0.4646686829804784,0.3972565895642819,0.555,0.2222222222222222,0.6303030303030303,0.7199865861837693,0.7352941176470588,0.4648980912326108,0.5140845070422535,0.39748953974895396,0.35000000000000003,0.5555555555555556,0.5273392055841781,0.6155422015842666,0.7114309634109675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008264462809917356,0.5294117647058824,0.19213226909920186,0.6708825955457794,0.6936525013448092,0.5700000000000001,0.2222222222222222,0.703030303030303,0.19215291750503025,0.4588235294117647,0.6709802652863149,0.4225352112676056,0.6939629408248655,0.1,0.5703703703703703,0.5273392055841781,0.3414367659109533,0.19462827741032385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1487603305785124,0.0,0.6299885974914481,0.5622766015947209,0.2549757934373319,0.34,0.4444444444444444,0.7636363636363637,0.6299463447350772,0.6470588235294118,0.5622775800711743,0.4577464788732394,0.2552301255230125,0.15000000000000002,0.34074074074074073,0.4459032740568389,0.5349631248292817,0.7036727959453397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4132231404958678,0.5490196078431373,0.6279931584948689,0.7858124828155073,0.4835933297471759,0.47,0.4444444444444444,0.5818181818181818,0.6279342723004696,0.4235294117647059,0.7858298285344548,0.5492957746478874,0.48416019127316207,0.30000000000000004,0.4703703703703703,0.7211234834635201,0.6895656924337612,0.5401231348685631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6115702479338844,0.0,0.5,0.5427550178718724,0.4437869822485207,0.485,0.2222222222222222,0.4848484848484849,0.5,0.7470588235294118,0.5428663862827564,0.4859154929577465,0.4441123729826659,0.1,0.4851851851851852,0.4749875353166029,0.4747336793225894,0.5293598083101834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
